0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.220446049250313081e-16	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	-2.220446049250313081e-16
7.836589987859989836e-01	7.873837488583699251e-01	7.948902527827613751e-01	8.038126085527645959e-01	8.132389463846300126e-01	8.228202147266179267e-01	8.324226129950607067e-01	8.419943029233748488e-01	8.515146033510018198e-01	8.609746692961732784e-01	8.703701515394650645e-01	8.796984096247840723e-01	8.889574545778144987e-01	8.981455485107439074e-01	9.072610536333898246e-01	9.163023759324101514e-01	9.252679447654088563e-01	9.341562060634812648e-01	9.429656206729832846e-01	9.516946646200031834e-01	9.603418300747241787e-01	9.689056265495529230e-01	9.773845821521174315e-01	9.857772448232912099e-01	9.940821835319058053e-01	1.002297989413670321e+00	9.819731875123982601e-01	1.050097246856169786e+00	1.110129127554744244e+00	1.161542918065991747e+00	1.202454078600785126e+00	1.228666472627733430e+00	1.182156901168269547e+00	1.086560558730006010e+00	9.964198412069983357e-01	9.082595571611309371e-01	8.197104584354947265e-01	7.897129917576853897e-01
-1.782515247599969488e+00	-1.769634245942258044e+00	-1.765604194065839794e+00	-1.764826089221468663e+00	-1.765182997709119794e+00	-1.765878412522485785e+00	-1.766613178437729026e+00	-1.767274996348503047e+00	-1.767821705097851082e+00	-1.768237464848373408e+00	-1.768516316635585950e+00	-1.768656015069294929e+00	-1.768655715031091757e+00	-1.768515104015496719e+00	-1.768234076684025435e+00	-1.767812612759004143e+00	-1.767250731152926191e+00	-1.766548472660961266e+00	-1.765705893336991794e+00	-1.764723061847754959e+00	-1.763600058290582639e+00	-1.762336973532046880e+00	-1.760933908714344742e+00	-1.759390974797355289e+00	-1.757708292087255764e+00	-1.755885989733739549e+00	-1.760109640063048264e+00	-1.923687882913033720e+00	-2.078093117502537446e+00	-2.225337653217443368e+00	-2.366777184763944497e+00	-2.503243246926968979e+00	-2.501851680256181876e+00	-2.363224490152856294e+00	-2.220117136311415607e+00	-2.071458399993988841e+00	-1.915739160838437538e+00	-1.818870295216135746e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.220446049250313081e-16	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.220446049250313081e-16	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	-2.220446049250313081e-16
9.516946646200031834e-01	9.603418300747241787e-01	9.689056265495529230e-01	9.773845821521174315e-01	9.857772448232912099e-01	9.940821835319058053e-01	1.002297989413670321e+00	9.819731875123982601e-01	1.050097246856169786e+00	1.110129127554744244e+00	1.161542918065991747e+00	1.202454078600785126e+00	1.228666472627733430e+00	1.182156901168269547e+00	1.086560558730006010e+00	9.964198412069983357e-01	9.082595571611309371e-01	8.197104584354947265e-01	7.897129917576853897e-01	7.836589987859989836e-01	7.873837488583699251e-01	7.948902527827613751e-01	8.038126085527645959e-01	8.132389463846300126e-01	8.228202147266179267e-01	8.324226129950607067e-01	8.419943029233748488e-01	8.515146033510018198e-01	8.609746692961732784e-01	8.703701515394650645e-01	8.796984096247840723e-01	8.889574545778144987e-01	8.981455485107439074e-01	9.072610536333898246e-01	9.163023759324101514e-01	9.252679447654088563e-01	9.341562060634812648e-01	9.429656206729832846e-01
-1.764723061847754959e+00	-1.763600058290582639e+00	-1.762336973532046880e+00	-1.760933908714344742e+00	-1.759390974797355289e+00	-1.757708292087255764e+00	-1.755885989733739549e+00	-1.760109640063048264e+00	-1.923687882913033720e+00	-2.078093117502537446e+00	-2.225337653217443368e+00	-2.366777184763944497e+00	-2.503243246926968979e+00	-2.501851680256181876e+00	-2.363224490152856294e+00	-2.220117136311415607e+00	-2.071458399993988841e+00	-1.915739160838437538e+00	-1.818870295216135746e+00	-1.782515247599969488e+00	-1.769634245942258044e+00	-1.765604194065839794e+00	-1.764826089221468663e+00	-1.765182997709119794e+00	-1.765878412522485785e+00	-1.766613178437729026e+00	-1.767274996348503047e+00	-1.767821705097851082e+00	-1.768237464848373408e+00	-1.768516316635585950e+00	-1.768656015069294929e+00	-1.768655715031091757e+00	-1.768515104015496719e+00	-1.768234076684025435e+00	-1.767812612759004143e+00	-1.767250731152926191e+00	-1.766548472660961266e+00	-1.765705893336991794e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	-2.220446049250313081e-16	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.220446049250313081e-16	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
9.516946646200031834e-01	9.603418300747241787e-01	9.689056265495529230e-01	9.773845821521174315e-01	9.857772448232912099e-01	9.940821835319058053e-01	1.002297989413670321e+00	9.819731875123982601e-01	1.050097246856169786e+00	1.110129127554744244e+00	1.161542918065991747e+00	1.202454078600785126e+00	1.228666472627733430e+00	1.182156901168269547e+00	1.086560558730006010e+00	9.964198412069983357e-01	9.082595571611309371e-01	8.197104584354947265e-01	7.897129917576853897e-01	7.836589987859989836e-01	7.873837488583699251e-01	7.948902527827613751e-01	8.038126085527645959e-01	8.132389463846300126e-01	8.228202147266179267e-01	8.324226129950607067e-01	8.419943029233748488e-01	8.515146033510018198e-01	8.609746692961732784e-01	8.703701515394650645e-01	8.796984096247840723e-01	8.889574545778144987e-01	8.981455485107439074e-01	9.072610536333898246e-01	9.163023759324101514e-01	9.252679447654088563e-01	9.341562060634812648e-01	9.429656206729832846e-01
-1.764723061847754959e+00	-1.763600058290582639e+00	-1.762336973532046880e+00	-1.760933908714344742e+00	-1.759390974797355289e+00	-1.757708292087255764e+00	-1.755885989733739549e+00	-1.760109640063048264e+00	-1.923687882913033720e+00	-2.078093117502537446e+00	-2.225337653217443368e+00	-2.366777184763944497e+00	-2.503243246926968979e+00	-2.501851680256181876e+00	-2.363224490152856294e+00	-2.220117136311415607e+00	-2.071458399993988841e+00	-1.915739160838437538e+00	-1.818870295216135746e+00	-1.782515247599969488e+00	-1.769634245942258044e+00	-1.765604194065839794e+00	-1.764826089221468663e+00	-1.765182997709119794e+00	-1.765878412522485785e+00	-1.766613178437729026e+00	-1.767274996348503047e+00	-1.767821705097851082e+00	-1.768237464848373408e+00	-1.768516316635585950e+00	-1.768656015069294929e+00	-1.768655715031091757e+00	-1.768515104015496719e+00	-1.768234076684025435e+00	-1.767812612759004143e+00	-1.767250731152926191e+00	-1.766548472660961266e+00	-1.765705893336991794e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.220446049250313081e-16	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.220446049250313081e-16	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	-2.220446049250313081e-16	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
