-2.220446049250313081e-16	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	-2.220446049250313081e-16	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	-2.220446049250313081e-16	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	-2.220446049250313081e-16	-2.220446049250313081e-16	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.220446049250313081e-16	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.220446049250313081e-16	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
8.890692974497613754e-01	8.861134715545514462e-01	8.850031975560977981e-01	8.845865847333803655e-01	8.844303182765368421e-01	8.843717131975589174e-01	8.843497355674353466e-01	8.843414938541034331e-01	8.843384031972545412e-01	8.843372441989184596e-01	8.843368095742586421e-01	8.843366465899711315e-01	8.843365854708580276e-01	8.843365625511895312e-01	8.843365539563139421e-01	8.843365507332354714e-01	8.843365495245809615e-01	8.843365490713355204e-01	8.843365489013687020e-01	8.843365488376306871e-01	8.843365488137291397e-01	8.843365488047660872e-01	8.843365488014048870e-01	8.843365488001444508e-01	8.843365487996719398e-01	8.843365487994947483e-01	8.843365487994283569e-01	8.843365487994031549e-01	8.843365487993938290e-01	8.843365487993902763e-01	8.843365487993887220e-01	8.843365487993886109e-01	8.843365487993883889e-01	8.843365487993882779e-01	8.843365487993882779e-01	8.843365487993882779e-01	8.843365487993882779e-01	8.843365487993882779e-01	8.843365487993882779e-01	8.843365487993882779e-01	9.176093905449101973e-01	9.500554606653949241e-01	9.817653565786227388e-01	1.012816945575358618e+00	1.043277845893061384e+00	1.073207328452898901e+00	1.102657797146494811e+00	1.131675957198764682e+00	1.160303749105785265e+00	1.131675957198764682e+00	1.102657797146494811e+00	1.073207328452898679e+00	1.043277845893061384e+00	1.012816945575358618e+00	9.817653565786227388e-01	9.500554606653949241e-01	9.176093905449101973e-01	8.969171252991686716e-01
-1.778138594899522751e+00	-1.772226943109102892e+00	-1.770006395112195374e+00	-1.769173169466760731e+00	-1.768860636553074128e+00	-1.768743426395117835e+00	-1.768699471134870693e+00	-1.768682987708206866e+00	-1.768676806394509304e+00	-1.768674488397836919e+00	-1.768673619148517284e+00	-1.768673293179942263e+00	-1.768673170941715833e+00	-1.768673125102379284e+00	-1.768673107912628106e+00	-1.768673101466470943e+00	-1.768673099049161923e+00	-1.768673098142671263e+00	-1.768673097802737404e+00	-1.768673097675261818e+00	-1.768673097627458501e+00	-1.768673097609531952e+00	-1.768673097602809774e+00	-1.768673097600289124e+00	-1.768673097599343880e+00	-1.768673097598989274e+00	-1.768673097598856714e+00	-1.768673097598806754e+00	-1.768673097598787880e+00	-1.768673097598780775e+00	-1.768673097598777666e+00	-1.768673097598777444e+00	-1.768673097598777000e+00	-1.768673097598776778e+00	-1.768673097598776778e+00	-1.768673097598776778e+00	-1.768673097598776778e+00	-1.768673097598776778e+00	-1.768673097598776778e+00	-1.768673097598776778e+00	-1.835218781089820839e+00	-1.900110921330789848e+00	-1.963530713157245255e+00	-2.025633891150716792e+00	-2.086555691786122768e+00	-2.146414656905797358e+00	-2.205315594292989623e+00	-2.263351914397529363e+00	-2.320607498211570530e+00	-2.263351914397529363e+00	-2.205315594292989623e+00	-2.146414656905797358e+00	-2.086555691786122768e+00	-2.025633891150716792e+00	-1.963530713157245255e+00	-1.900110921330789848e+00	-1.835218781089820839e+00	-1.793834250598337121e+00
0.000000000000000000e+00	0.000000000000000000e+00	-2.220446049250313081e-16	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.220446049250313081e-16	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.220446049250313081e-16	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.220446049250313081e-16	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
8.843365487993902763e-01	8.843365487993887220e-01	8.843365487993886109e-01	8.843365487993883889e-01	8.843365487993882779e-01	8.843365487993882779e-01	8.843365487993882779e-01	8.843365487993882779e-01	8.843365487993882779e-01	8.843365487993882779e-01	8.843365487993882779e-01	9.176093905449101973e-01	9.500554606653949241e-01	9.817653565786227388e-01	1.012816945575358618e+00	1.043277845893061384e+00	1.073207328452898901e+00	1.102657797146494811e+00	1.131675957198764682e+00	1.160303749105785265e+00	1.131675957198764682e+00	1.102657797146494811e+00	1.073207328452898679e+00	1.043277845893061384e+00	1.012816945575358618e+00	9.817653565786227388e-01	9.500554606653949241e-01	9.176093905449101973e-01	8.969171252991686716e-01	8.890692974497613754e-01	8.861134715545514462e-01	8.850031975560977981e-01	8.845865847333803655e-01	8.844303182765368421e-01	8.843717131975589174e-01	8.843497355674353466e-01	8.843414938541034331e-01	8.843384031972545412e-01	8.843372441989184596e-01	8.843368095742586421e-01	8.843366465899711315e-01	8.843365854708580276e-01	8.843365625511895312e-01	8.843365539563139421e-01	8.843365507332354714e-01	8.843365495245809615e-01	8.843365490713355204e-01	8.843365489013687020e-01	8.843365488376306871e-01	8.843365488137291397e-01	8.843365488047660872e-01	8.843365488014048870e-01	8.843365488001444508e-01	8.843365487996719398e-01	8.843365487994947483e-01	8.843365487994283569e-01	8.843365487994031549e-01	8.843365487993938290e-01
-1.768673097598780775e+00	-1.768673097598777666e+00	-1.768673097598777444e+00	-1.768673097598777000e+00	-1.768673097598776778e+00	-1.768673097598776778e+00	-1.768673097598776778e+00	-1.768673097598776778e+00	-1.768673097598776778e+00	-1.768673097598776778e+00	-1.768673097598776778e+00	-1.835218781089820839e+00	-1.900110921330789848e+00	-1.963530713157245255e+00	-2.025633891150716792e+00	-2.086555691786122768e+00	-2.146414656905797358e+00	-2.205315594292989623e+00	-2.263351914397529363e+00	-2.320607498211570530e+00	-2.263351914397529363e+00	-2.205315594292989623e+00	-2.146414656905797358e+00	-2.086555691786122768e+00	-2.025633891150716792e+00	-1.963530713157245255e+00	-1.900110921330789848e+00	-1.835218781089820839e+00	-1.793834250598337121e+00	-1.778138594899522751e+00	-1.772226943109102892e+00	-1.770006395112195374e+00	-1.769173169466760731e+00	-1.768860636553074128e+00	-1.768743426395117835e+00	-1.768699471134870693e+00	-1.768682987708206866e+00	-1.768676806394509304e+00	-1.768674488397836919e+00	-1.768673619148517284e+00	-1.768673293179942263e+00	-1.768673170941715833e+00	-1.768673125102379284e+00	-1.768673107912628106e+00	-1.768673101466470943e+00	-1.768673099049161923e+00	-1.768673098142671263e+00	-1.768673097802737404e+00	-1.768673097675261818e+00	-1.768673097627458501e+00	-1.768673097609531952e+00	-1.768673097602809774e+00	-1.768673097600289124e+00	-1.768673097599343880e+00	-1.768673097598989274e+00	-1.768673097598856714e+00	-1.768673097598806754e+00	-1.768673097598787880e+00
-2.220446049250313081e-16	-2.220446049250313081e-16	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.220446049250313081e-16	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.220446049250313081e-16	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	-2.220446049250313081e-16	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	-2.220446049250313081e-16	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	-2.220446049250313081e-16	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
8.843365487993902763e-01	8.843365487993887220e-01	8.843365487993886109e-01	8.843365487993883889e-01	8.843365487993882779e-01	8.843365487993882779e-01	8.843365487993882779e-01	8.843365487993882779e-01	8.843365487993882779e-01	8.843365487993882779e-01	8.843365487993882779e-01	9.176093905449101973e-01	9.500554606653949241e-01	9.817653565786227388e-01	1.012816945575358618e+00	1.043277845893061384e+00	1.073207328452898901e+00	1.102657797146494811e+00	1.131675957198764682e+00	1.160303749105785265e+00	1.131675957198764682e+00	1.102657797146494811e+00	1.073207328452898679e+00	1.043277845893061384e+00	1.012816945575358618e+00	9.817653565786227388e-01	9.500554606653949241e-01	9.176093905449101973e-01	8.969171252991686716e-01	8.890692974497613754e-01	8.861134715545514462e-01	8.850031975560977981e-01	8.845865847333803655e-01	8.844303182765368421e-01	8.843717131975589174e-01	8.843497355674353466e-01	8.843414938541034331e-01	8.843384031972545412e-01	8.843372441989184596e-01	8.843368095742586421e-01	8.843366465899711315e-01	8.843365854708580276e-01	8.843365625511895312e-01	8.843365539563139421e-01	8.843365507332354714e-01	8.843365495245809615e-01	8.843365490713355204e-01	8.843365489013687020e-01	8.843365488376306871e-01	8.843365488137291397e-01	8.843365488047660872e-01	8.843365488014048870e-01	8.843365488001444508e-01	8.843365487996719398e-01	8.843365487994947483e-01	8.843365487994283569e-01	8.843365487994031549e-01	8.843365487993938290e-01
-1.768673097598780775e+00	-1.768673097598777666e+00	-1.768673097598777444e+00	-1.768673097598777000e+00	-1.768673097598776778e+00	-1.768673097598776778e+00	-1.768673097598776778e+00	-1.768673097598776778e+00	-1.768673097598776778e+00	-1.768673097598776778e+00	-1.768673097598776778e+00	-1.835218781089820839e+00	-1.900110921330789848e+00	-1.963530713157245255e+00	-2.025633891150716792e+00	-2.086555691786122768e+00	-2.146414656905797358e+00	-2.205315594292989623e+00	-2.263351914397529363e+00	-2.320607498211570530e+00	-2.263351914397529363e+00	-2.205315594292989623e+00	-2.146414656905797358e+00	-2.086555691786122768e+00	-2.025633891150716792e+00	-1.963530713157245255e+00	-1.900110921330789848e+00	-1.835218781089820839e+00	-1.793834250598337121e+00	-1.778138594899522751e+00	-1.772226943109102892e+00	-1.770006395112195374e+00	-1.769173169466760731e+00	-1.768860636553074128e+00	-1.768743426395117835e+00	-1.768699471134870693e+00	-1.768682987708206866e+00	-1.768676806394509304e+00	-1.768674488397836919e+00	-1.768673619148517284e+00	-1.768673293179942263e+00	-1.768673170941715833e+00	-1.768673125102379284e+00	-1.768673107912628106e+00	-1.768673101466470943e+00	-1.768673099049161923e+00	-1.768673098142671263e+00	-1.768673097802737404e+00	-1.768673097675261818e+00	-1.768673097627458501e+00	-1.768673097609531952e+00	-1.768673097602809774e+00	-1.768673097600289124e+00	-1.768673097599343880e+00	-1.768673097598989274e+00	-1.768673097598856714e+00	-1.768673097598806754e+00	-1.768673097598787880e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.220446049250313081e-16	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.220446049250313081e-16	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	-2.220446049250313081e-16	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.220446049250313081e-16	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
