0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	-2.220446049250313081e-16	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.220446049250313081e-16	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	-2.220446049250313081e-16	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.220446049250313081e-16	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	-2.220446049250313081e-16	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	-2.220446049250313081e-16	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	-2.220446049250313081e-16	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	-4.440892098500626162e-16	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
7.061776633245673285e-01	7.091625659886370281e-01	7.146945443890024841e-01	7.215193134114272766e-01	7.289880082673108053e-01	7.367686734234299983e-01	7.446922440510116425e-01	7.526726607729512519e-01	7.606659847867371926e-01	7.686496061569280114e-01	7.766117031106658519e-01	7.845459065211164429e-01	7.924486013732550127e-01	8.003175626174213741e-01	8.081512658673976057e-01	8.159485392831634654e-01	8.237083879166420264e-01	8.314299052239327859e-01	8.391122286291701204e-01	8.467545173488580934e-01	8.543559414637224014e-01	8.619156766725207808e-01	8.694329019151522120e-01	8.769067984435306995e-01	8.843365496216131216e-01	8.917213410911163374e-01	8.990603611188895394e-01	9.063528010325524464e-01	9.135978556968012976e-01	9.207947240059278782e-01	9.279426093797703556e-01	9.350407202562561748e-01	9.420882705766595588e-01	9.490844802612498077e-01	9.560285756737612051e-01	9.629197900735466664e-01	9.697573640544756568e-01	9.765405459697787949e-01	9.832685923421079499e-01	9.899407682581475854e-01	9.965563477471511833e-01	1.003114614142819772e+00	1.009614860427979321e+00	1.016056389561549533e+00	1.022438514787339381e+00	1.028760559924232210e+00	1.035021859637379471e+00	1.041221759690044379e+00	1.047359617175785740e+00	1.053434800730705057e+00	1.059446690725524221e+00	1.045134887574232563e+00	1.095292570479263983e+00	1.142211025695023974e+00	1.186038735927618548e+00	1.226747264705851492e+00	1.264108523069880752e+00	1.297631667287454382e+00	1.326434419815313959e+00	1.348989720959906879e+00	1.362607327440248373e+00	1.362289219166287646e+00	1.337918960011613034e+00	1.254267955480331764e+00	1.183612581857259372e+00	1.119922906230801818e+00	1.060185157750616947e+00	1.002686602088100454e+00	9.463407454788016482e-01	8.903823487100670508e-01	8.342121172894457759e-01	7.773069800603776836e-01	7.191590327697594542e-01	7.081051890952144712e-01
-1.770133221454964767e+00	-1.758635607369262610e+00	-1.753816692508175512e+00	-1.752316722126876947e+00	-1.752438105787505140e+00	-1.753327368856694157e+00	-1.754556491160180975e+00	-1.755911075801206200e+00	-1.757283782773387593e+00	-1.758620872652923328e+00	-1.759895430309178721e+00	-1.761093962402381363e+00	-1.762209691442768733e+00	-1.763239201141490797e+00	-1.764180758446480368e+00	-1.765033474316762163e+00	-1.765796884028264069e+00	-1.766470737313959427e+00	-1.767054893449396591e+00	-1.767549268820854502e+00	-1.767953810736276665e+00	-1.768268484355083547e+00	-1.768493266173007283e+00	-1.768628140779121116e+00	-1.768673099243225799e+00	-1.768628138312469567e+00	-1.768493260006544832e+00	-1.768268471406094333e+00	-1.767953784531636874e+00	-1.767549216261675493e+00	-1.767054788264327936e+00	-1.766470526929698748e+00	-1.765796463296614993e+00	-1.765032632970591431e+00	-1.764179076031496596e+00	-1.763235836930220346e+00	-1.762202964374032899e+00	-1.761080511200563414e+00	-1.759868534240413895e+00	-1.758567094168496769e+00	-1.757176255344209848e+00	-1.755696085640593207e+00	-1.754126656262608996e+00	-1.752468041554711808e+00	-1.750720318797872821e+00	-1.748883567996225796e+00	-1.746957871653508354e+00	-1.744943314539486146e+00	-1.742839983446515806e+00	-1.740647966936440971e+00	-1.738367355077989451e+00	-1.743615096932108033e+00	-1.855840227917561869e+00	-1.963470422929384895e+00	-2.067286139551256507e+00	-2.167894202141983140e+00	-2.265774438906343224e+00	-2.361308088932759564e+00	-2.454792886650592809e+00	-2.546445260132992772e+00	-2.636384224386673747e+00	-2.724578438332574404e+00	-2.810698087865105776e+00	-2.722152859054249863e+00	-2.632328228307865281e+00	-2.541194073862786507e+00	-2.448601555362999171e+00	-2.354330829813048975e+00	-2.258103270953318198e+00	-2.159578880226053599e+00	-2.058344443305192506e+00	-1.953892731227015567e+00	-1.845589955135943372e+00	-1.794894463578345922e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.220446049250313081e-16	0.000000000000000000e+00	0.000000000000000000e+00	-2.220446049250313081e-16	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.110223024625156540e-16	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.220446049250313081e-16	0.000000000000000000e+00	2.220446049250313081e-16	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.220446049250313081e-16
9.765405459697787949e-01	9.832685923421079499e-01	9.899407682581475854e-01	9.965563477471511833e-01	1.003114614142819772e+00	1.009614860427979321e+00	1.016056389561549533e+00	1.022438514787339381e+00	1.028760559924232210e+00	1.035021859637379471e+00	1.041221759690044379e+00	1.047359617175785740e+00	1.053434800730705057e+00	1.059446690725524221e+00	1.045134887574232563e+00	1.095292570479263983e+00	1.142211025695023974e+00	1.186038735927618548e+00	1.226747264705851492e+00	1.264108523069880752e+00	1.297631667287454382e+00	1.326434419815313959e+00	1.348989720959906879e+00	1.362607327440248373e+00	1.362289219166287646e+00	1.337918960011613034e+00	1.254267955480331764e+00	1.183612581857259372e+00	1.119922906230801818e+00	1.060185157750616947e+00	1.002686602088100454e+00	9.463407454788016482e-01	8.903823487100670508e-01	8.342121172894457759e-01	7.773069800603776836e-01	7.191590327697594542e-01	7.081051890952144712e-01	7.061776633245673285e-01	7.091625659886370281e-01	7.146945443890024841e-01	7.215193134114272766e-01	7.289880082673108053e-01	7.367686734234299983e-01	7.446922440510116425e-01	7.526726607729512519e-01	7.606659847867371926e-01	7.686496061569280114e-01	7.766117031106658519e-01	7.845459065211164429e-01	7.924486013732550127e-01	8.003175626174213741e-01	8.081512658673976057e-01	8.159485392831634654e-01	8.237083879166420264e-01	8.314299052239327859e-01	8.391122286291701204e-01	8.467545173488580934e-01	8.543559414637224014e-01	8.619156766725207808e-01	8.694329019151522120e-01	8.769067984435306995e-01	8.843365496216131216e-01	8.917213410911163374e-01	8.990603611188895394e-01	9.063528010325524464e-01	9.135978556968012976e-01	9.207947240059278782e-01	9.279426093797703556e-01	9.350407202562561748e-01	9.420882705766595588e-01	9.490844802612498077e-01	9.560285756737612051e-01	9.629197900735466664e-01	9.697573640544756568e-01
-1.761080511200563414e+00	-1.759868534240413895e+00	-1.758567094168496769e+00	-1.757176255344209848e+00	-1.755696085640593207e+00	-1.754126656262608996e+00	-1.752468041554711808e+00	-1.750720318797872821e+00	-1.748883567996225796e+00	-1.746957871653508354e+00	-1.744943314539486146e+00	-1.742839983446515806e+00	-1.740647966936440971e+00	-1.738367355077989451e+00	-1.743615096932108033e+00	-1.855840227917561869e+00	-1.963470422929384895e+00	-2.067286139551256507e+00	-2.167894202141983140e+00	-2.265774438906343224e+00	-2.361308088932759564e+00	-2.454792886650592809e+00	-2.546445260132992772e+00	-2.636384224386673747e+00	-2.724578438332574404e+00	-2.810698087865105776e+00	-2.722152859054249863e+00	-2.632328228307865281e+00	-2.541194073862786507e+00	-2.448601555362999171e+00	-2.354330829813048975e+00	-2.258103270953318198e+00	-2.159578880226053599e+00	-2.058344443305192506e+00	-1.953892731227015567e+00	-1.845589955135943372e+00	-1.794894463578345922e+00	-1.770133221454964767e+00	-1.758635607369262610e+00	-1.753816692508175512e+00	-1.752316722126876947e+00	-1.752438105787505140e+00	-1.753327368856694157e+00	-1.754556491160180975e+00	-1.755911075801206200e+00	-1.757283782773387593e+00	-1.758620872652923328e+00	-1.759895430309178721e+00	-1.761093962402381363e+00	-1.762209691442768733e+00	-1.763239201141490797e+00	-1.764180758446480368e+00	-1.765033474316762163e+00	-1.765796884028264069e+00	-1.766470737313959427e+00	-1.767054893449396591e+00	-1.767549268820854502e+00	-1.767953810736276665e+00	-1.768268484355083547e+00	-1.768493266173007283e+00	-1.768628140779121116e+00	-1.768673099243225799e+00	-1.768628138312469567e+00	-1.768493260006544832e+00	-1.768268471406094333e+00	-1.767953784531636874e+00	-1.767549216261675493e+00	-1.767054788264327936e+00	-1.766470526929698748e+00	-1.765796463296614993e+00	-1.765032632970591431e+00	-1.764179076031496596e+00	-1.763235836930220346e+00	-1.762202964374032899e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	-2.220446049250313081e-16	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	-2.220446049250313081e-16	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	-4.440892098500626162e-16	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	-2.220446049250313081e-16	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.220446049250313081e-16	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	-2.220446049250313081e-16	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.220446049250313081e-16	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	-2.220446049250313081e-16	0.000000000000000000e+00	0.000000000000000000e+00
9.765405459697787949e-01	9.832685923421079499e-01	9.899407682581475854e-01	9.965563477471511833e-01	1.003114614142819772e+00	1.009614860427979321e+00	1.016056389561549533e+00	1.022438514787339381e+00	1.028760559924232210e+00	1.035021859637379471e+00	1.041221759690044379e+00	1.047359617175785740e+00	1.053434800730705057e+00	1.059446690725524221e+00	1.045134887574232563e+00	1.095292570479263983e+00	1.142211025695023974e+00	1.186038735927618548e+00	1.226747264705851492e+00	1.264108523069880752e+00	1.297631667287454382e+00	1.326434419815313959e+00	1.348989720959906879e+00	1.362607327440248373e+00	1.362289219166287646e+00	1.337918960011613034e+00	1.254267955480331764e+00	1.183612581857259372e+00	1.119922906230801818e+00	1.060185157750616947e+00	1.002686602088100454e+00	9.463407454788016482e-01	8.903823487100670508e-01	8.342121172894457759e-01	7.773069800603776836e-01	7.191590327697594542e-01	7.081051890952144712e-01	7.061776633245673285e-01	7.091625659886370281e-01	7.146945443890024841e-01	7.215193134114272766e-01	7.289880082673108053e-01	7.367686734234299983e-01	7.446922440510116425e-01	7.526726607729512519e-01	7.606659847867371926e-01	7.686496061569280114e-01	7.766117031106658519e-01	7.845459065211164429e-01	7.924486013732550127e-01	8.003175626174213741e-01	8.081512658673976057e-01	8.159485392831634654e-01	8.237083879166420264e-01	8.314299052239327859e-01	8.391122286291701204e-01	8.467545173488580934e-01	8.543559414637224014e-01	8.619156766725207808e-01	8.694329019151522120e-01	8.769067984435306995e-01	8.843365496216131216e-01	8.917213410911163374e-01	8.990603611188895394e-01	9.063528010325524464e-01	9.135978556968012976e-01	9.207947240059278782e-01	9.279426093797703556e-01	9.350407202562561748e-01	9.420882705766595588e-01	9.490844802612498077e-01	9.560285756737612051e-01	9.629197900735466664e-01	9.697573640544756568e-01
-1.761080511200563414e+00	-1.759868534240413895e+00	-1.758567094168496769e+00	-1.757176255344209848e+00	-1.755696085640593207e+00	-1.754126656262608996e+00	-1.752468041554711808e+00	-1.750720318797872821e+00	-1.748883567996225796e+00	-1.746957871653508354e+00	-1.744943314539486146e+00	-1.742839983446515806e+00	-1.740647966936440971e+00	-1.738367355077989451e+00	-1.743615096932108033e+00	-1.855840227917561869e+00	-1.963470422929384895e+00	-2.067286139551256507e+00	-2.167894202141983140e+00	-2.265774438906343224e+00	-2.361308088932759564e+00	-2.454792886650592809e+00	-2.546445260132992772e+00	-2.636384224386673747e+00	-2.724578438332574404e+00	-2.810698087865105776e+00	-2.722152859054249863e+00	-2.632328228307865281e+00	-2.541194073862786507e+00	-2.448601555362999171e+00	-2.354330829813048975e+00	-2.258103270953318198e+00	-2.159578880226053599e+00	-2.058344443305192506e+00	-1.953892731227015567e+00	-1.845589955135943372e+00	-1.794894463578345922e+00	-1.770133221454964767e+00	-1.758635607369262610e+00	-1.753816692508175512e+00	-1.752316722126876947e+00	-1.752438105787505140e+00	-1.753327368856694157e+00	-1.754556491160180975e+00	-1.755911075801206200e+00	-1.757283782773387593e+00	-1.758620872652923328e+00	-1.759895430309178721e+00	-1.761093962402381363e+00	-1.762209691442768733e+00	-1.763239201141490797e+00	-1.764180758446480368e+00	-1.765033474316762163e+00	-1.765796884028264069e+00	-1.766470737313959427e+00	-1.767054893449396591e+00	-1.767549268820854502e+00	-1.767953810736276665e+00	-1.768268484355083547e+00	-1.768493266173007283e+00	-1.768628140779121116e+00	-1.768673099243225799e+00	-1.768628138312469567e+00	-1.768493260006544832e+00	-1.768268471406094333e+00	-1.767953784531636874e+00	-1.767549216261675493e+00	-1.767054788264327936e+00	-1.766470526929698748e+00	-1.765796463296614993e+00	-1.765032632970591431e+00	-1.764179076031496596e+00	-1.763235836930220346e+00	-1.762202964374032899e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.220446049250313081e-16	0.000000000000000000e+00	2.220446049250313081e-16	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.220446049250313081e-16	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.220446049250313081e-16	0.000000000000000000e+00	0.000000000000000000e+00	-2.220446049250313081e-16	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.110223024625156540e-16	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
